stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"MOBIITI:Quay:111621","PBL01","Pont de la Beauronne LEP",,"poteau",45.199268,0.676742,,,0,"MOBIITI:StopPlace:77040",,2,,
"MOBIITI:Quay:111863","MEr01","P+r Meriller",,"poteau",45.192833,0.683673,,,0,"MOBIITI:StopPlace:77179",,1,,
"MOBIITI:Quay:111624","PBa01","Pont des Barris",,"abribus DECAUX",45.184437,0.725135,,,0,"MOBIITI:StopPlace:77042",,1,,
"MOBIITI:Quay:111866","ICh01","Le Chambon",,"poteau",45.192345,0.625705,,,0,"MOBIITI:StopPlace:77182",,2,,
"MOBIITI:Quay:111623","MEd02","Médiathèque",,"poteau",45.188744,0.722987,"",,0,"MOBIITI:StopPlace:68201",,2,,
"MOBIITI:Quay:111865","Roc01","La Roche",,"poteau",45.190491,0.628197,,,0,"MOBIITI:StopPlace:77181",,2,,
"MOBIITI:Quay:111619","BUG02","Maurois",,"2 abribus DECAUX",45.184391,0.718620,,,0,"MOBIITI:StopPlace:77038",,1,,
"MOBIITI:Quay:111618","PEC01","Les Pêcheurs",,"poteau",45.199383,0.684744,,,0,"MOBIITI:StopPlace:77037",,1,,
"MOBIITI:Quay:111851","for01","La Forêt",,"poteau",45.175644,0.644673,,,0,"MOBIITI:StopPlace:77171",,2,,
"MOBIITI:Quay:111850","1ma02","1er mai",,"poteau",45.175510,0.645843,,,0,"MOBIITI:StopPlace:77170",,2,,
"MOBIITI:Quay:111615","OMN01","Salle Omnisports",,"abribus MDO",45.199165,0.698310,,,0,"MOBIITI:StopPlace:77035",,1,,
"MOBIITI:Quay:111857","Sej01","Clair Séjour",,"poteau",45.187088,0.630587,,,0,"MOBIITI:StopPlace:77176",,2,,
"MOBIITI:Quay:111614","OMN02","Salle Omnisports",,"abribus DECAUX",45.199764,0.697942,,,0,"MOBIITI:StopPlace:77035",,1,,
"MOBIITI:Quay:111856","MCa02","La Cave",,"poteau",45.183605,0.629074,,,0,"MOBIITI:StopPlace:77175",,1,,
"MOBIITI:Quay:111617","SPO01","Les Sports",,"abribus SES",45.197292,0.680436,,,0,"MOBIITI:StopPlace:77036",,2,,
"MOBIITI:Quay:111859","MAI02","Rue du 8 mai",,"poteau",45.185341,0.628137,,,0,"MOBIITI:StopPlace:77177",,2,,
"MOBIITI:Quay:111616","SPO02","Les Sports",,"poteau",45.197311,0.680207,,,0,"MOBIITI:StopPlace:77036",,2,,
"MOBIITI:Quay:111858","Sej02","Clair Séjour",,"poteau",45.187035,0.630579,,,0,"MOBIITI:StopPlace:77176",,2,,
"MOBIITI:Quay:111611","VST01","Voie des Stades",,"poteau",45.201359,0.693657,,,0,"MOBIITI:StopPlace:77033",,1,,
"MOBIITI:Quay:111853","FON01","Fonturlure",,"poteau",45.179848,0.646173,,,0,"MOBIITI:StopPlace:77173",,2,,
"MOBIITI:Quay:111610","VST02","Voie des Stades",,"poteau",45.201565,0.693047,,,0,"MOBIITI:StopPlace:77033",,2,,
"MOBIITI:Quay:111852","RBr01","Rte des Brandes",,"poteau",45.180511,0.641902,,,0,"MOBIITI:StopPlace:77172",,2,,
"MOBIITI:Quay:111613","BPU02","Beaupuy",,"poteau",45.200630,0.684110,,,0,"MOBIITI:StopPlace:77034",,2,,
"MOBIITI:Quay:111855","MCa01","La Cave",,"poteau",45.183491,0.628832,,,0,"MOBIITI:StopPlace:77175",,1,,
"MOBIITI:Quay:111854","CBr01","Chem. des Bruyères",,"poteau",45.177479,0.649630,,,0,"MOBIITI:StopPlace:77174",,2,,
"MOBIITI:Quay:111612","BPU01","Beaupuy",,"poteau",45.200352,0.683563,,,0,"MOBIITI:StopPlace:77034",,2,,
"MOBIITI:Quay:111608","BTO02","Barrière du Toulon",,"poteau",45.197762,0.699874,,,0,"MOBIITI:StopPlace:77032",,1,,
"MOBIITI:Quay:111607","SEV02","Sévène",,"poteau",45.193565,0.705722,,,0,"MOBIITI:StopPlace:76738",,1,,
"MOBIITI:Quay:111849","IBr02","Imp. des Brandes",,"poteau",45.176060,0.647394,,,0,"MOBIITI:StopPlace:77169",,2,,
"MOBIITI:Quay:111609","BTO01","Barrière du Toulon",,"abribus DECAUX",45.197247,0.700332,,,0,"MOBIITI:StopPlace:77032",,1,,
"MOBIITI:Quay:112099","VHu02","Victor Hugo",,"poteau",45.188717,0.717647,,,0,"MOBIITI:StopPlace:77308",,2,,
"MOBIITI:Quay:112094","CDa01","Combe des Dames",,"poteau",45.191200,0.721138,,,0,"MOBIITI:StopPlace:77305",,2,,
"MOBIITI:Quay:112093","CDa02","Combe des Dames",,"poteau",45.191490,0.721632,,,0,"MOBIITI:StopPlace:77305",,2,,
"MOBIITI:Quay:112096","Clu02","Le Cluzeau",,"poteau",45.196381,0.706011,,,0,"MOBIITI:StopPlace:77306",,2,,
"MOBIITI:Quay:112095","Clu01","Le Cluzeau",,"poteau",45.196278,0.705809,,,0,"MOBIITI:StopPlace:77306",,2,,
"MOBIITI:Quay:112090","Rud02","La Rudeille",,"poteau",45.198425,0.726477,,,0,"MOBIITI:StopPlace:77303",,2,,
"MOBIITI:Quay:112092","Erm01","L'Ermitage",,"abribus DECAUX",45.195114,0.723200,,,0,"MOBIITI:StopPlace:77304",,2,,
"MOBIITI:Quay:112091","Erm02","L'Ermitage",,"abribus DECAUX",45.195099,0.723254,,,0,"MOBIITI:StopPlace:77304",,2,,
"MOBIITI:Quay:112087","Jau01","Les Jaures",,"Abribus MDO",45.206081,0.715499,,,0,"MOBIITI:StopPlace:77301",,1,,
"MOBIITI:Quay:112086","MRo01","Maison Rouge",,"poteau",45.207432,0.714456,,,0,"MOBIITI:StopPlace:77300",,2,,
"MOBIITI:Quay:112089","Rud01","La Rudeille",,"abribus SES",45.198421,0.726368,,,0,"MOBIITI:StopPlace:77303",,2,,
"MOBIITI:Quay:112088","Puy01","Puyrousseau",,"poteau",45.201756,0.710452,,,0,"MOBIITI:StopPlace:77302",,2,,
"MOBIITI:Quay:112083","Pri01","Gilbert Privat",,"poteau",45.201523,0.714498,,,0,"MOBIITI:StopPlace:77298",,2,,
"MOBIITI:Quay:112082","Pri02","Gilbert Privat",,"poteau",45.201542,0.714412,,,0,"MOBIITI:StopPlace:77298",,2,,
"MOBIITI:Quay:112085","Ebe01","Marguerite Eberentz",,"poteau",45.200859,0.713036,,,0,"MOBIITI:StopPlace:77299",,2,,
"MOBIITI:Quay:112084","Ebe02","Marguerite Eberentz",,"poteau",45.200909,0.712778,,,0,"MOBIITI:StopPlace:77299",,2,,
"MOBIITI:Quay:112081","Meyni02","Les Meynichoux",,,45.120079,0.658924,"",,0,"MOBIITI:StopPlace:77297",,2,,
"MOBIITI:Quay:112080","Meyni01","Les Meynichoux",,"poteau",45.120068,0.658920,"",,0,"MOBIITI:StopPlace:77297",,2,,
"MOBIITI:Quay:112079","RazSP01","Razac Salle Polyvalente",,"poteau",45.161007,0.605820,,,0,"MOBIITI:StopPlace:77296",,2,,
"MOBIITI:Quay:112076","RelTV02","Relais TV",,"poteau",45.120811,0.639847,,,0,"MOBIITI:StopPlace:77294",,2,,
"MOBIITI:Quay:112075","RzB01","Razac Bourg",,"poteau",45.164108,0.601993,,,0,"MOBIITI:StopPlace:77293",,2,,
"MOBIITI:Quay:112078","CoB01","Coursac Bourg",,"poteau",45.128624,0.639319,,,0,"MOBIITI:StopPlace:77295",,2,,
"MOBIITI:Quay:112077","CoB02","Coursac Bourg",,"poteau",45.128529,0.639271,,,0,"MOBIITI:StopPlace:77295",,2,,
"MOBIITI:Quay:112072","FonMe01","Font de Meaux",,"poteau",45.121529,0.644027,,,0,"MOBIITI:StopPlace:77291",,2,,
"MOBIITI:Quay:112071","Priv01","Privats",,"poteau",45.121376,0.655244,,,0,"MOBIITI:StopPlace:77290",,2,,
"MOBIITI:Quay:112074","RzB02","Razac Bourg",,"poteau",45.164066,0.602134,,,0,"MOBIITI:StopPlace:77293",,2,,
"MOBIITI:Quay:112073","RzacG01","Halte ferroviaire Razac",,"abribus MDO",45.165852,0.599665,"",,0,"MOBIITI:StopPlace:77292",,1,,
"MOBIITI:Quay:112070","Brd02","Les Brandeaux",,"poteau",45.137638,0.637830,,,0,"MOBIITI:StopPlace:77289",,2,,
"MOBIITI:Quay:112069","Brd01","Les Brandeaux",,"poteau",45.138229,0.637913,,,0,"MOBIITI:StopPlace:77289",,2,,
"MOBIITI:Quay:112068","bar02","Barbette",,"poteau",45.178822,0.685508,,,0,"MOBIITI:StopPlace:77288",,2,,
"MOBIITI:Quay:112065","Val01","Jules Vallès",,"poteau",45.181602,0.682355,,,0,"MOBIITI:StopPlace:77287",,2,,
"MOBIITI:Quay:112064","AUG01","St-Augutre",,"poteau",45.183220,0.680283,"",,0,"MOBIITI:StopPlace:77286",,2,,
"MOBIITI:Quay:112067","bar01","Barbette",,"poteau",45.178749,0.685635,,,0,"MOBIITI:StopPlace:77288",,2,,
"MOBIITI:Quay:112066","Val02","Jules Vallès",,"poteau",45.181591,0.682292,,,0,"MOBIITI:StopPlace:77287",,2,,
"MOBIITI:Quay:112061","FMa02","Les Frères Marty",,"poteau",45.184994,0.696518,,,0,"MOBIITI:StopPlace:77284",,2,,
"MOBIITI:Quay:112060","FMa01","Les Frères Marty",,"poteau",45.185074,0.696591,,,0,"MOBIITI:StopPlace:77284",,2,,
"MOBIITI:Quay:112063","Dou01","Paul Doumer",,"poteau",45.186630,0.694751,,,0,"MOBIITI:StopPlace:77285",,2,,
"MOBIITI:Quay:112062","Dou02","Paul Doumer",,"poteau",45.186386,0.694624,,,0,"MOBIITI:StopPlace:77285",,2,,
"MOBIITI:Quay:111802","PEM04","PEM",,"abribus METALCO",45.186581,0.706841,"",,0,"MOBIITI:StopPlace:77139",,1,,
"MOBIITI:Quay:111801","TBa02","Trélissac Barberousse",,"poteau",45.197948,0.740035,,,0,"MOBIITI:StopPlace:77138",,2,,
"MOBIITI:Quay:111804","PEM01","PEM",,"abribus METALCO",45.186497,0.706945,"",,0,"MOBIITI:StopPlace:77139",,1,,
"MOBIITI:Quay:111803","PEM02","PEM",,"abribus METALCO",45.186558,0.707036,"",,0,"MOBIITI:StopPlace:77139",,1,,
"MOBIITI:Quay:111800","TBa01","Trélissac Barberousse",,"poteau",45.198444,0.740836,,,0,"MOBIITI:StopPlace:77138",,2,,
"MOBIITI:Quay:112135","CRX01","Les Crouchaux",,"poteau",45.148418,0.690555,,,0,"MOBIITI:StopPlace:77329",,2,,
"MOBIITI:Quay:112377","LacDu1","Lacropte - La Durantie",,,45.042408,0.815490,,,0,"MOBIITI:StopPlace:77532",,2,,
"MOBIITI:Quay:112376","LacSi1","Lacropte - La Sigonie",,,45.042091,0.809307,,,0,"MOBIITI:StopPlace:77531",,2,,
"MOBIITI:Quay:112134","TrM02","Trésorerie Municipale",,"poteau",45.180252,0.711794,,,0,"MOBIITI:StopPlace:77328",,2,,
"MOBIITI:Quay:112137","AvC01","Av. du Château",,"poteau",45.194759,0.666050,,,0,"MOBIITI:StopPlace:77330",,2,,
"MOBIITI:Quay:112379","VgtEc1","Vergt - Ecole primaire",,,45.026310,0.720626,,,0,"MOBIITI:StopPlace:77534",,2,,
"MOBIITI:Quay:112136","CRX02","Les Crouchaux",,"poteau",45.148357,0.690517,,,0,"MOBIITI:StopPlace:77329",,2,,
"MOBIITI:Quay:112378","LacPa1","Lacropte - Petit Paradis",,,45.047779,0.828124,,,0,"MOBIITI:StopPlace:77533",,2,,
"MOBIITI:Quay:112131","ChGoB01","La Chapelle Gonaguet - Bourg",,"poteau",45.231003,0.612555,"",,0,"MOBIITI:StopPlace:77326",,2,,
"MOBIITI:Quay:112373","VgtVi1","Vergt - Les Vignauds",,,45.033043,0.730805,,,0,"MOBIITI:StopPlace:77528",,2,,
"MOBIITI:Quay:112130","MeB01","Mensignac bourg",,"poteau",45.225258,0.560878,"",,0,"MOBIITI:StopPlace:77325",,2,,
"MOBIITI:Quay:112372","SalLa1","Salon - Lasselet",,,45.034973,0.788371,,,0,"MOBIITI:StopPlace:77527",,2,,
"MOBIITI:Quay:112375","LacJa1","Lacropte - Les Jauberties",,,45.039333,0.803974,,,0,"MOBIITI:StopPlace:77530",,2,,
"MOBIITI:Quay:112133","PoI01","Pôle Interconsulaire",,"poteau",45.145020,0.698088,,,0,"MOBIITI:StopPlace:77327",,2,,
"MOBIITI:Quay:112374","SalJo1","Salon - La Joubertie",,,45.034786,0.801433,,,0,"MOBIITI:StopPlace:77529",,2,,
"MOBIITI:Quay:112132","PoI02","Pôle Interconsulaire",,"poteau",45.144863,0.698038,,,0,"MOBIITI:StopPlace:77327",,2,,
"MOBIITI:Quay:112139","BdS1","Bd de Saltgourde",,"poteau",45.197918,0.669917,,,0,"MOBIITI:StopPlace:77332",,2,,
"MOBIITI:Quay:112138","RtR01","Rte de Ribérac",,"poteau",45.196796,0.653659,,,0,"MOBIITI:StopPlace:77331",,1,,
"MOBIITI:Quay:112371","SalLA1","Salon - Larmandie",,,45.026108,0.777350,,,0,"MOBIITI:StopPlace:77526",,2,,
"MOBIITI:Quay:112370","VdvGr1","Veyrines de Vergt - Le Grand But",,,44.994808,0.762707,,,0,"MOBIITI:StopPlace:77525",,2,,
"MOBIITI:Quay:112124","PCO01","Porte Corgne",,"poteau",45.131252,0.799941,,,0,"MOBIITI:StopPlace:77322",,2,,
"MOBIITI:Quay:113214","Mon01","La Monzie",,"poteau",45.206551,0.698069,"",,0,"MOBIITI:StopPlace:78134",,2,,
"MOBIITI:Quay:112366","SalBo1","Salon - Le Bourg",,,45.021431,0.773003,,,0,"MOBIITI:StopPlace:77521",,2,,
"MOBIITI:Quay:112123","PCO02","Porte Corgne",,"poteau",45.131123,0.799850,,,0,"MOBIITI:StopPlace:77322",,2,,
"MOBIITI:Quay:112365","CenPe1","Cendrieux - La Peyronnie",,,45.009026,0.803405,,,0,"MOBIITI:StopPlace:77520",,2,,
"MOBIITI:Quay:112126","CrB01","la Croix Blanche",,"Poteau",45.221439,0.553653,"",,0,"MOBIITI:StopPlace:77323",,2,,
"MOBIITI:Quay:112368","CenBo1","Cendrieux - Le Bourg",,,44.996067,0.822821,,,0,"MOBIITI:StopPlace:77523",,2,,
"MOBIITI:Quay:112125","CrB02","la Croix Blanche",,"Poteau",45.221397,0.553734,"",,0,"MOBIITI:StopPlace:77323",,2,,
"MOBIITI:Quay:113213","Mon02","La Monzie",,"poteau",45.206783,0.698425,"",,0,"MOBIITI:StopPlace:78134",,2,,
"MOBIITI:Quay:112367","CenMa1","Cendrieux - Maison neuve Le Ray",,,44.988579,0.833043,,,0,"MOBIITI:StopPlace:77522",,2,,
"MOBIITI:Quay:112120","Prx01","Le Poureix",,"poteau",45.126221,0.797135,,,0,"MOBIITI:StopPlace:77320",,2,,
"MOBIITI:Quay:112362","DouBr1","La Douze - Lot. le Breuilh",,,45.063553,0.864191,,,0,"MOBIITI:StopPlace:77517",,2,,
"MOBIITI:Quay:112361","DouPl1","La Douze - PLace de la Poste",,,45.061253,0.864637,,,0,"MOBIITI:StopPlace:77516",,2,,
"MOBIITI:Quay:112122","GdF01","ZA Grand Font",,,45.152435,0.789280,,,0,"MOBIITI:StopPlace:77321",,2,,
"MOBIITI:Quay:112364","DouPr1","La Douze - Les Pradelles",,,45.051613,0.860153,,,0,"MOBIITI:StopPlace:77519",,2,,
"MOBIITI:Quay:112121","Prx02","Le Poureix",,"poteau",45.126385,0.797197,,,0,"MOBIITI:StopPlace:77320",,2,,
"MOBIITI:Quay:112363","DouRe1","La Douze - Les Révélies",,,45.084023,0.857898,,,0,"MOBIITI:StopPlace:77518",,2,,
"MOBIITI:Quay:112128","AnB02","Annesse et Beaulieu bourg",,"poteau",45.173294,0.591653,"",,0,"MOBIITI:StopPlace:77324",,2,,
"MOBIITI:Quay:112127","AnB01","Annesse et Beaulieu bourg",,"poteau",45.173279,0.591564,"",,0,"MOBIITI:StopPlace:77324",,2,,
"MOBIITI:Quay:112369","VdvDe1","Veyrines de Vergt - La Dentelle",,,45.004749,0.756587,,,0,"MOBIITI:StopPlace:77524",,2,,
"MOBIITI:Quay:112129","MeB02","Mensignac bourg",,"poteau",45.225216,0.561020,"",,0,"MOBIITI:StopPlace:77325",,2,,
"MOBIITI:Quay:112360","LacSH1","Lacropte - Saute Haute",,,45.063408,0.830941,,,0,"MOBIITI:StopPlace:77515",,2,,
"MOBIITI:Quay:112113","BPa01","Blaise Pascal",,"poteau",45.192245,0.719033,,,0,"MOBIITI:StopPlace:77316",,2,,
"MOBIITI:Quay:112355","ChaBi1","Chalagnac - Les Bitarelles",,,45.100403,0.694366,,,0,"MOBIITI:StopPlace:77510",,2,,
"MOBIITI:Quay:112112","BEa02","Beaulieu",,"poteau",45.190815,0.717012,,,0,"MOBIITI:StopPlace:77315",,1,,
"MOBIITI:Quay:112354","EnvCo1","Eglise Neuve de Vergt - Les Combes",,,45.084789,0.725477,,,0,"MOBIITI:StopPlace:77509",,2,,
"MOBIITI:Quay:112115","Amp02","Ampère",,"poteau",45.192604,0.714571,,,0,"MOBIITI:StopPlace:77317",,2,,
"MOBIITI:Quay:112357","EnvBe1","Eglise Neuve de Vergt - La Berthomarie",,,45.092564,0.742950,,,0,"MOBIITI:StopPlace:77512",,2,,
"MOBIITI:Quay:112114","BPa02","Blaise Pascal",,"poteau",45.192417,0.719224,,,0,"MOBIITI:StopPlace:77316",,2,,
"MOBIITI:Quay:112356","EnvBo1","Eglise Neuve de Vergt - Le Bost",,,45.084347,0.735706,,,0,"MOBIITI:StopPlace:77511",,2,,
"MOBIITI:Quay:112351","BreMa1","Breuilh - Mairie",,,45.056915,0.753458,,,0,"MOBIITI:StopPlace:77506",,2,,
"MOBIITI:Quay:112350","BouBi1","Bourrou - Bigot",,,45.040035,0.608651,,,0,"MOBIITI:StopPlace:77505",,2,,
"MOBIITI:Quay:112111","BEa01","Beaulieu",,"poteau",45.190472,0.717355,,,0,"MOBIITI:StopPlace:77315",,1,,
"MOBIITI:Quay:112353","Envbo1","Eglise Neuve de Vergt - Le Bourg",,,45.081207,0.733666,"",,0,"MOBIITI:StopPlace:60155",,2,,
"MOBIITI:Quay:112110","Gre01","Pôle Universitaire Grenadière",,"abribus SES",45.194477,0.720215,,,0,"MOBIITI:StopPlace:77314",,2,,
"MOBIITI:Quay:112352","BreLa1","Breuilh - Les Landes",,,45.071564,0.738113,,,0,"MOBIITI:StopPlace:77507",,2,,
"MOBIITI:Quay:112117","BFa02","Basse Faye",,"poteau",45.119637,0.797514,,,0,"MOBIITI:StopPlace:77318",,2,,
"MOBIITI:Quay:112359","LacFo1","Lacropte - Fontroubade Entrepôt",,,45.061161,0.819819,,,0,"MOBIITI:StopPlace:77514",,2,,
"MOBIITI:Quay:112116","Amp01","Ampère",,"poteau",45.192585,0.714469,,,0,"MOBIITI:StopPlace:77317",,2,,
"MOBIITI:Quay:112358","ChaGr1","Chalagnac - Les Granges",,,45.094212,0.676121,,,0,"MOBIITI:StopPlace:77513",,2,,
"MOBIITI:Quay:112119","HNi01","Halte ferroviaire Niversac",,"abribus MDO",45.138115,0.808099,"",,0,"MOBIITI:StopPlace:77319",,1,,
"MOBIITI:Quay:112118","BFa01","Basse Faye",,"poteau",45.118683,0.798521,,,0,"MOBIITI:StopPlace:77318",,2,,
"MOBIITI:Quay:112102","Tra02","Ludovic Trarieux",,"poteau",45.191597,0.713363,,,0,"MOBIITI:StopPlace:77310",,2,,
"MOBIITI:Quay:112344","SlbBo1","Saint Laurent des Bâtons - Le Bourg",,,44.959305,0.735667,,,0,"MOBIITI:StopPlace:77499",,2,,
"MOBIITI:Quay:112101","Cam01","Campus",,"poteau",45.197113,0.718130,,,0,"MOBIITI:StopPlace:77309",,2,,
"MOBIITI:Quay:112343","SavMa1","Saint Amand de Vergt - Place de la Mairie",,,44.988373,0.697855,,,0,"MOBIITI:StopPlace:77498",,2,,
"MOBIITI:Quay:112104","Boi01","Boisset",,"poteau",45.198395,0.720540,,,0,"MOBIITI:StopPlace:77311",,2,,
"MOBIITI:Quay:112346","SmpLb1","Saint Mayme de Pereyrol - lac blanc",,,45.018745,0.636335,,,0,"MOBIITI:StopPlace:77501",,2,,
"MOBIITI:Quay:112103","Tra01","Ludovic Trarieux",,"abribus DECAUX",45.191444,0.713465,,,0,"MOBIITI:StopPlace:77310",,2,,
"MOBIITI:Quay:112345","SavCr1","Saint Amand de Vergt - La Crx de l'hirondelle",,,44.980495,0.702491,,,0,"MOBIITI:StopPlace:77500",,2,,
"MOBIITI:Quay:112340","Smvsf1","Saint Michel de Villadeix - Salle des Fêtes",,,44.986515,0.722368,,,0,"MOBIITI:StopPlace:77495",,2,,
"MOBIITI:Quay:112100","VHu01","Victor Hugo",,"poteau",45.188564,0.717673,,,0,"MOBIITI:StopPlace:77308",,2,,
"MOBIITI:Quay:112342","VdvCr1","Veyrines de Vergt - La Croix",,,44.990013,0.764078,,,0,"MOBIITI:StopPlace:77497",,2,,
"MOBIITI:Quay:112341","SmvPr1","Saint Michel de Villadeix - Pradignac",,,45.008564,0.739050,,,0,"MOBIITI:StopPlace:77496",,2,,
"MOBIITI:Quay:112109","Lon02","Longueville",,"poteau",45.209030,0.726435,,,0,"MOBIITI:StopPlace:77313",,2,,
"MOBIITI:Quay:112106","Bbe02","Barbe",,"poteau",45.202236,0.725320,,,0,"MOBIITI:StopPlace:77312",,2,,
"MOBIITI:Quay:112348","GruMa1","Grun-Bordas - Mairie",,,45.046562,0.652737,,,0,"MOBIITI:StopPlace:77503",,2,,
"MOBIITI:Quay:112105","Boi02","Boisset",,"poteau",45.198296,0.720625,,,0,"MOBIITI:StopPlace:77311",,2,,
"MOBIITI:Quay:112347","Smpbg1","Saint Mayme de Pereyrol - bourg",,,45.014507,0.647083,,,0,"MOBIITI:StopPlace:77502",,2,,
"MOBIITI:Quay:112108","Lon01","Longueville",,"poteau",45.208702,0.726394,,,0,"MOBIITI:StopPlace:77313",,2,,
"MOBIITI:Quay:112107","Bbe01","Barbe",,"poteau",45.202229,0.725230,,,0,"MOBIITI:StopPlace:77312",,2,,
"MOBIITI:Quay:112349","GruCi1","Grun - Cimetière",,,45.056084,0.635779,,,0,"MOBIITI:StopPlace:77504",,2,,
"MOBIITI:Quay:112179","Priva01","Rte des Privats1",,,45.122116,0.646935,,,0,"MOBIITI:StopPlace:77362",,2,,
"MOBIITI:Quay:112178","RtePr01","Rte des Privats2",,,45.122059,0.649280,,,0,"MOBIITI:StopPlace:77361",,2,,
"MOBIITI:Quay:112175","EcELe01","Ecole Eugene Leroy",,,45.192226,0.691313,,,0,"MOBIITI:StopPlace:77358",,2,,
"MOBIITI:Quay:112174","Pagot01","Pagot",,,45.179565,0.691830,,,0,"MOBIITI:StopPlace:77357",,2,,
"MOBIITI:Quay:112177","FontP01","Fontaine des Privats",,,45.120716,0.656884,,,0,"MOBIITI:StopPlace:77360",,2,,
"MOBIITI:Quay:112176","Bleri01","Rue Bleriot",,,45.186539,0.691980,,,0,"MOBIITI:StopPlace:77359",,2,,
"MOBIITI:Quay:112171","MAubM01","Milhac d'Auberoche - Ecole Maternelle",,,45.110809,0.916789,,,0,"MOBIITI:StopPlace:77354",,2,,
"MOBIITI:Quay:112170","EylEc01","Eyliac Ecole",,,45.161190,0.859129,,,0,"MOBIITI:StopPlace:77353",,2,,
"MOBIITI:Quay:112173","SLMEc01","Saint Laurent sur Manoire Ecole",,,45.148987,0.793104,,,0,"MOBIITI:StopPlace:77356",,2,,
"MOBIITI:Quay:112172","SMCEc01","Ste Marie de Chignac Ecole",,,45.130939,0.827347,,,0,"MOBIITI:StopPlace:77355",,2,,
"MOBIITI:Quay:112168","CornB01","Cornille Bourg",,,45.250824,0.784679,,,0,"MOBIITI:StopPlace:77351",,2,,
"MOBIITI:Quay:112167","TrEcM01","Trelissac Ecole Maurilloux",,,45.190762,0.747176,,,0,"MOBIITI:StopPlace:77350",,2,,
"MOBIITI:Quay:112169","SaaEc1","Saint Antoine d'Auberoche - ancienne Ecole",,,45.141712,0.943088,,,0,"MOBIITI:StopPlace:77352",,2,,
"MOBIITI:Quay:112164","Lyonn02","Le Lyonnet",,,45.251778,0.744561,,,0,"MOBIITI:StopPlace:77348",,2,,
"MOBIITI:Quay:112163","Lyonn01","Le Lyonnet",,,45.251385,0.744156,,,0,"MOBIITI:StopPlace:77348",,2,,
"MOBIITI:Quay:112166","Cluze02","Le Cluzeau",,,45.246853,0.733243,,,0,"MOBIITI:StopPlace:77349",,2,,
"MOBIITI:Quay:112165","Cluze01","Le Cluzeau",,,45.247040,0.732826,,,0,"MOBIITI:StopPlace:77349",,2,,
"MOBIITI:Quay:112160","Saleu01","Saleuil",,,45.253597,0.741139,,,0,"MOBIITI:StopPlace:77345",,2,,
"MOBIITI:Quay:112162","Bosqu01","Bosquely",,,45.269348,0.721429,,,0,"MOBIITI:StopPlace:77347",,2,,
"MOBIITI:Quay:112161","Sanet01","Sanet",,,45.258141,0.751730,,,0,"MOBIITI:StopPlace:77346",,2,,
"MOBIITI:Quay:112157","AgoEp01","Agonac Ecoles primaire et maternelle",,,45.294041,0.752519,,,0,"MOBIITI:StopPlace:77342",,2,,
"MOBIITI:Quay:112156","PtSa01","Petit Sanet",,,45.250744,0.760545,,,0,"MOBIITI:StopPlace:77341",,2,,
"MOBIITI:Quay:112159","Timbr01","Le Timbre",,,45.257298,0.733375,,,0,"MOBIITI:StopPlace:77344",,2,,
"MOBIITI:Quay:112158","Lanne01","Lannerie",,,45.262104,0.728424,,,0,"MOBIITI:StopPlace:77343",,2,,
"MOBIITI:Quay:112153","ESG02","Eglise St-Georges",,"abribus DECAUX",45.179783,0.728695,,,0,"MOBIITI:StopPlace:77339",,1,,
"MOBIITI:Quay:112152","ESG01","Eglise St-Georges",,"poteau",45.179665,0.728365,,,0,"MOBIITI:StopPlace:77339",,1,,
"MOBIITI:Quay:112155","Cle01","Jean Clédat",,"poteau",45.182590,0.731835,,,0,"MOBIITI:StopPlace:77340",,2,,
"MOBIITI:Quay:112154","Cle02","Jean Clédat",,"abribus DECAUX",45.182537,0.731937,,,0,"MOBIITI:StopPlace:77340",,2,,
"MOBIITI:Quay:112391","Pis01","Marsac Piscine",,"poteau",45.188000,0.660819,,,0,"MOBIITI:StopPlace:77544",,2,,
"MOBIITI:Quay:112390","cha02","Chantecor",,"poteau",45.201809,0.743531,,,0,"MOBIITI:StopPlace:77543",,1,,
"MOBIITI:Quay:112151","AMa02","Albert Martin",,"poteau",45.185802,0.735471,,,0,"MOBIITI:StopPlace:77338",,2,,
"MOBIITI:Quay:112392","Pis02","Marsac Piscine",,"poteau",45.187836,0.660870,,,0,"MOBIITI:StopPlace:77544",,2,,
"MOBIITI:Quay:112150","AMa01","Albert Martin",,"poteau",45.185974,0.735242,,,0,"MOBIITI:StopPlace:77338",,2,,
"MOBIITI:Quay:112146","CFr02","Charnay Frachet",,"poteau",45.188213,0.733742,,,0,"MOBIITI:StopPlace:77336",,2,,
"MOBIITI:Quay:112388","SlbEc1","Saint Laurent des Bâtons - Ecole",,,44.959042,0.737964,,,0,"MOBIITI:StopPlace:77542",,2,,
"MOBIITI:Quay:112145","pre01","Les Prés",,"abribus SES",45.187187,0.730157,,,0,"MOBIITI:StopPlace:77335",,2,,
"MOBIITI:Quay:112387","CenEc1","Cendrieux - Ecole",,,44.994991,0.818668,,,0,"MOBIITI:StopPlace:77541",,2,,
"MOBIITI:Quay:112148","Mdx02","Les Mondoux",,"abribus SES",45.185444,0.730094,,,0,"MOBIITI:StopPlace:77337",,2,,
